mode,code,name,exchange,level,score,entry_price,target_price,stop_price,lot_amount,net_profit_at_target,loss_at_stop,rr_ratio,return_pct,gap_pct,fade_pct,spread_pct,volume,total_amount,liquidity_score,momentum_score,technical_score,theme_score,risk_score,reasons
weekly,2630,亞航,TSE,B,75.0,56.7,61.24,55.0,56700.0,4255.0,1961.0,2.17,5.19,0.56,4.61,0.176,14083,795054000.0,18,9,20,0,3,"above_open,strong_momentum,short_trend_up,ma_alignment,five_day_price_up,five_day_volume_up,above_ma20"
weekly,3033,威健,TSE,B,73.8,50.9,54.97,49.37,50900.0,3815.0,1764.0,2.16,2.62,3.43,-0.78,0.196,25577,1341697200.0,18,8,20,0,3,"short_trend_up,ma_alignment,five_day_price_up,above_ma20"
weekly,3694,海華,TSE,B,73.8,67.6,73.01,65.57,67600.0,5071.0,2341.0,2.17,4.0,1.23,2.74,0.148,5426,359083100.0,14,10,20,0,5,"above_open,near_day_high,short_trend_up,ma_alignment,five_day_price_up,above_ma20"
weekly,6753,龍德造船,TSE,B,73.8,159.5,172.26,154.72,159500.0,11960.0,5513.0,2.17,7.77,1.35,6.33,0.313,6864,1082068000.0,15,11,20,0,3,"above_open,near_day_high,strong_momentum,short_trend_up,ma_alignment,five_day_price_up,five_day_volume_up,above_ma20"
weekly,1609,大亞,TSE,B,72.5,40.1,43.31,38.9,40100.0,3009.0,1384.0,2.17,2.56,1.28,1.26,0.125,9215,366514950.0,14,9,20,0,5,"above_open,ma_alignment,five_day_volume_up,above_ma20"
weekly,6477,安集,TSE,B,72.5,40.55,43.79,39.33,40550.0,3037.0,1406.0,2.16,2.66,0.89,1.76,0.123,16039,661444650.0,18,7,20,0,3,"above_open,short_trend_up,ma_alignment,five_day_price_up,five_day_volume_up,above_ma20"
weekly,6282,康舒,TSE,B,71.2,58.0,62.64,56.26,58000.0,4349.0,2006.0,2.17,0.69,1.91,-1.19,0.172,35587,2099576500.0,18,4,4,18,3,"theme:hot_ai_power_energy,hot_theme,theme_breadth,theme_holds_open,theme_volume"
weekly,3498,陽程,OTC,B,71.2,131.0,141.48,127.07,131000.0,9823.0,4532.0,2.17,3.56,7.51,-3.68,0.382,7068,957454000.0,15,9,20,0,3,"short_trend_up,ma_alignment,five_day_price_up,five_day_volume_up,above_ma20"
weekly,1326,台化,TSE,B,70.0,65.0,70.2,63.05,65000.0,4874.0,2249.0,2.17,8.33,0.0,8.33,0.154,95718,6215524200.0,18,5,20,0,3,"above_open,near_day_high,strong_momentum,short_trend_up,ma_alignment,five_day_volume_up,above_ma20"
weekly,2324,仁寶,TSE,B,70.0,36.65,39.58,35.55,36650.0,2746.0,1268.0,2.17,0.14,3.69,-3.43,0.136,63941,2372066000.0,18,6,17,0,5,"short_trend_up,five_day_price_up,above_ma20"
weekly,3149,正達,TSE,B,70.0,92.3,99.68,89.53,92300.0,6917.0,3194.0,2.17,3.13,1.68,1.43,0.108,15816,1471501600.0,18,10,13,0,5,"above_open,five_day_price_up"
weekly,3230,錦明,OTC,B,70.0,55.4,59.83,53.74,55400.0,4152.0,1915.0,2.17,5.93,3.25,2.59,0.181,1343,73214500.0,8,13,20,0,5,"above_open,near_day_high,short_trend_up,ma_alignment,five_day_price_up,above_ma20"
weekly,3362,先進光,OTC,B,70.0,188.5,203.58,182.84,188500.0,14134.0,6526.0,2.17,4.72,4.17,0.53,0.265,12037,2328008000.0,17,13,13,0,3,"above_open,strong_momentum,five_day_price_up,above_ma20"
weekly,8050,廣積,OTC,B,70.0,60.9,65.77,59.07,60900.0,4564.0,2110.0,2.16,4.64,8.25,-3.33,0.328,4160,255247800.0,11,10,20,0,5,"strong_momentum,short_trend_up,ma_alignment,five_day_price_up,five_day_volume_up,above_ma20"
