mode,code,name,exchange,level,score,entry_price,target_price,stop_price,lot_amount,net_profit_at_target,loss_at_stop,rr_ratio,return_pct,gap_pct,fade_pct,spread_pct,volume,total_amount,liquidity_score,momentum_score,technical_score,theme_score,risk_score,reasons
overnight,2369,菱生,TSE,B,73.8,40.9,42.95,40.29,40900.0,1849.0,800.0,2.31,6.93,1.57,5.28,0.122,20419,823170550.0,18,11,17,0,3,"above_open,near_day_high,strong_momentum,above_ma10,ma5_gt_ma10,daily_close_near_high"
overnight,2464,盟立,TSE,B,73.8,159.5,167.47,157.11,159500.0,7188.0,3132.0,2.3,0.31,3.14,-2.74,0.313,4812,771145500.0,13,6,5,20,5,"theme:hot_robotics_automation,hot_theme,theme_breadth,theme_holds_open,theme_volume,theme_avg_up"
overnight,2324,仁寶,TSE,B,72.5,36.15,37.96,35.61,36150.0,1633.0,708.0,2.31,1.69,0.56,1.12,0.138,32990,1192558850.0,18,5,20,0,5,"above_open,above_ma5,above_ma10,ma5_gt_ma10"
overnight,2388,威盛,TSE,B,72.5,75.8,79.59,74.66,75800.0,3418.0,1493.0,2.29,4.99,0.83,4.12,0.132,10175,761423900.0,18,9,18,0,3,"above_open,strong_momentum,above_ma5,above_ma10,ma5_gt_ma10"
overnight,3704,合勤控,TSE,B,72.5,49.8,52.29,49.05,49800.0,2246.0,982.0,2.29,2.36,1.64,0.71,0.1,5950,293470750.0,14,9,20,0,5,"above_open,near_day_high,above_ma5,above_ma10,ma5_gt_ma10,daily_close_near_high"
overnight,6202,盛群,TSE,B,72.5,70.9,74.45,69.84,70900.0,3202.0,1390.0,2.3,4.73,1.92,2.75,0.141,8652,616527100.0,16,11,18,0,3,"above_open,strong_momentum,above_ma5,above_ma10,ma5_gt_ma10"
overnight,3479,安勤,OTC,B,72.5,147.5,154.88,145.29,147500.0,6657.0,2896.0,2.3,3.87,2.11,1.72,0.339,3005,439131000.0,11,12,20,0,5,"above_open,near_day_high,above_ma5,above_ma10,ma5_gt_ma10,daily_close_near_high"
overnight,6265,方土昶,OTC,B,72.5,53.8,56.49,52.99,53800.0,2426.0,1060.0,2.29,4.26,1.74,2.48,0.186,3666,197097200.0,12,11,20,0,5,"above_open,strong_momentum,above_ma5,above_ma10,ma5_gt_ma10"
overnight,1514,亞力,TSE,B,71.2,110.5,116.03,108.84,110500.0,4988.0,2174.0,2.29,0.91,0.91,0.0,0.452,5450,594738500.0,13,2,7,22,3,"near_day_high,theme:hot_ai_power_energy,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_avg_up"
overnight,2498,宏達電,TSE,B,71.2,44.3,46.52,43.64,44300.0,2003.0,866.0,2.31,3.02,0.7,2.31,0.113,5603,243884450.0,14,8,20,0,5,"above_open,near_day_high,above_ma5,above_ma10,ma5_gt_ma10,daily_close_near_high"
overnight,2885,元大金,TSE,B,71.2,67.0,70.35,66.0,67000.0,3022.0,1312.0,2.3,0.45,1.35,-0.89,0.149,30875,2066095400.0,18,4,6,14,5,"theme:finance,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume"
overnight,3231,緯創,TSE,B,71.2,145.5,152.78,143.32,145500.0,6567.0,2857.0,2.3,2.11,1.05,1.04,0.344,25750,3729963500.0,17,9,16,0,5,"above_open,near_day_high,above_ma5,daily_close_near_high"
overnight,3685,元創精密,OTC,B,71.2,40.0,42.0,39.4,40000.0,1804.0,786.0,2.29,8.55,2.04,6.38,0.375,4081,158653150.0,11,13,20,0,3,"above_open,near_day_high,strong_momentum,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion,daily_close_near_high"
overnight,2367,燿華,TSE,B,70.0,51.6,54.18,50.83,51600.0,2327.0,1010.0,2.3,6.83,2.07,4.67,0.194,16722,847026100.0,18,13,12,0,3,"above_open,strong_momentum,above_ma5"
overnight,2542,興富發,TSE,B,70.0,43.45,45.62,42.8,43450.0,1957.0,852.0,2.3,0.12,-0.23,0.35,0.115,6327,273078300.0,14,1,8,18,5,"above_open,near_day_high,theme:construction,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_avg_up"
overnight,2915,潤泰全,TSE,B,70.0,52.2,54.81,51.42,52200.0,2354.0,1023.0,2.3,2.15,0.2,1.95,0.192,5847,303027100.0,14,7,20,0,5,"above_open,near_day_high,above_ma5,above_ma10,volume_expansion,daily_close_near_high"
overnight,6177,達麗,TSE,B,70.0,46.9,49.24,46.2,46900.0,2110.0,918.0,2.3,1.96,1.09,0.86,0.107,1355,63213750.0,8,7,8,18,5,"above_open,near_day_high,theme:construction,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_avg_up"
overnight,8112,至上,TSE,B,70.0,87.6,91.98,86.29,87600.0,3951.0,1718.0,2.3,2.58,1.41,1.15,0.114,16183,1434166600.0,18,9,14,0,5,"above_open,above_ma5"
overnight,3707,漢磊,OTC,B,70.0,80.0,84.0,78.8,80000.0,3608.0,1572.0,2.29,3.09,1.29,1.78,0.125,11373,901166500.0,18,10,13,0,5,"above_open,near_day_high,daily_close_near_high"
overnight,4707,磐亞,OTC,B,70.0,41.95,44.05,41.32,41950.0,1894.0,825.0,2.3,9.24,2.86,6.2,0.119,2732,111813100.0,10,13,20,0,3,"above_open,near_day_high,above_ma5,above_ma10,ma5_gt_ma10,daily_close_near_high"
