mode,code,name,exchange,level,score,entry_price,target_price,stop_price,lot_amount,net_profit_at_target,loss_at_stop,rr_ratio,return_pct,gap_pct,fade_pct,spread_pct,volume,total_amount,liquidity_score,momentum_score,technical_score,theme_score,risk_score,reasons
weekly,1504,東元,TSE,A,100.0,69.0,74.52,66.93,69000.0,5174.0,2387.0,2.17,8.49,4.4,3.92,0.145,19252,1315904100.0,18,13,13,22,5,"above_open,near_day_high,strong_momentum,theme:hot_ai_power_energy,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open"
weekly,5388,中磊,TSE,A,100.0,89.4,96.55,86.72,89400.0,6701.0,3091.0,2.17,4.32,0.93,3.35,0.112,13075,1170149900.0,18,9,20,22,5,"above_open,strong_momentum,theme:hot_networking_optical,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume"
weekly,1605,華新,TSE,A,98.8,35.0,37.8,33.95,35000.0,2624.0,1211.0,2.17,5.26,1.65,3.55,0.143,22724,793254750.0,18,11,13,22,5,"above_open,strong_momentum,theme:hot_ai_power_energy,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume"
weekly,2337,旺宏,TSE,A,98.8,148.5,160.38,144.04,148500.0,11135.0,5142.0,2.17,6.45,3.58,2.77,0.337,109080,16142760000.0,17,13,12,22,5,"above_open,strong_momentum,theme:hot_memory_hbm,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume"
weekly,6282,康舒,TSE,A,92.5,56.2,60.7,54.51,56200.0,4218.0,1948.0,2.17,2.55,1.64,0.9,0.178,15516,874749900.0,18,9,10,22,5,"above_open,theme:hot_ai_power_energy,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_avg_up"
weekly,2344,華邦電,TSE,A,90.0,180.5,194.94,175.09,180500.0,13534.0,6239.0,2.17,9.73,6.69,2.85,999,93883,16859225000.0,15,13,9,22,3,"above_open,near_day_high,strong_momentum,theme:hot_memory_hbm,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open"
weekly,2881,富邦金,TSE,A,90.0,128.5,138.78,124.64,128500.0,9635.0,4450.0,2.17,2.8,1.2,1.58,0.389,27227,3493219500.0,17,9,17,14,5,"above_open,theme:finance,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,short_trend_up,five_day_price_up"
weekly,3481,群創,TSE,A,90.0,58.5,63.18,56.74,58500.0,4386.0,2029.0,2.16,2.27,2.1,0.17,0.171,263884,15407548300.0,18,11,10,18,5,"above_open,theme:panel,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_avg_up"
weekly,2890,永豐金,TSE,A,83.8,39.95,43.15,38.75,39950.0,2999.0,1384.0,2.17,0.76,0.38,0.38,0.125,32204,1287524800.0,18,2,18,14,5,"above_open,theme:finance,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,ma_alignment,above_ma20"
weekly,4906,正文,TSE,B,83.8,38.8,41.9,37.64,38800.0,2905.0,1338.0,2.17,3.19,0.93,2.24,0.129,3992,153078400.0,12,8,10,22,5,"above_open,near_day_high,theme:hot_networking_optical,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume"
weekly,1513,中興電,TSE,A,82.5,171.0,184.68,165.87,171000.0,12822.0,5916.0,2.17,4.27,-0.3,4.59,0.292,5184,869708000.0,15,5,9,22,5,"above_open,near_day_high,strong_momentum,theme:hot_ai_power_energy,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open"
weekly,5351,鈺創,OTC,A,82.5,104.5,112.86,101.36,104500.0,7836.0,3620.0,2.16,9.77,1.37,8.29,999,34558,3578185800.0,15,11,7,22,1,"above_open,near_day_high,strong_momentum,theme:hot_memory_hbm,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open"
