ts,code,name,exchange,day_trade,category,reference,limit_up,limit_down,open,high,low,close,buy_price,sell_price,volume,total_amount
2026-07-15T14:00:14,1234,黑松,TSE,DayTrade.Yes,02,33.45,36.75,30.15,33.5,33.95,33.4,33.8,33.75,33.8,237,7971250.0
2026-07-15T14:00:14,1235,興泰,TSE,DayTrade.Yes,02,35.65,39.2,32.1,36.55,37.0,36.15,37.0,36.45,37.0,21,768350.0
2026-07-15T14:00:14,1236,宏亞,TSE,DayTrade.Yes,02,22.95,25.2,20.7,22.95,23.55,22.95,23.55,23.3,23.6,208,4790500.0
2026-07-15T14:00:14,1256,鮮活果汁-KY,TSE,DayTrade.Yes,02,186.0,204.5,167.5,191.0,191.0,186.5,188.5,188.5,189.5,27,5082000.0
2026-07-15T14:00:14,1301,台塑,TSE,DayTrade.Yes,03,63.6,69.9,57.3,64.0,66.4,63.0,65.7,65.6,65.7,145943,9503208600.0
2026-07-15T14:00:14,1303,南亞,TSE,DayTrade.Yes,03,210.0,231.0,189.0,217.0,230.0,214.0,227.5,227.0,227.5,157140,35007977000.0
2026-07-15T14:00:14,1304,台聚,TSE,DayTrade.Yes,03,13.55,14.9,12.2,13.55,13.95,13.45,13.8,13.8,13.85,5106,69777950.0
2026-07-15T14:00:14,1305,華夏,TSE,DayTrade.Yes,03,12.7,13.95,11.45,12.75,13.1,12.65,13.0,13.0,13.05,3284,42294300.0
2026-07-15T14:00:14,1307,三芳,TSE,DayTrade.Yes,03,32.5,35.75,29.25,32.95,32.95,32.1,32.4,32.4,32.45,1073,34718250.0
2026-07-15T14:00:14,1308,亞聚,TSE,DayTrade.Yes,03,14.55,16.0,13.1,14.65,15.05,14.6,14.95,14.9,14.95,2208,32739200.0
2026-07-15T14:00:14,1309,台達化,TSE,DayTrade.Yes,03,15.0,16.5,13.5,14.85,15.35,14.8,15.1,15.1,15.15,4062,61073950.0
2026-07-15T14:00:14,1310,台苯,TSE,DayTrade.Yes,03,10.3,11.3,9.27,10.6,10.6,10.3,10.5,10.5,10.55,4077,42659400.0
2026-07-15T14:00:14,1312,國喬,TSE,DayTrade.Yes,03,13.1,14.4,11.8,13.05,13.35,13.0,13.15,13.15,13.25,9584,126268950.0
2026-07-15T14:00:14,1313,聯成,TSE,DayTrade.Yes,03,12.3,13.5,11.1,12.4,12.65,12.2,12.65,12.65,12.7,4862,60527950.0
2026-07-15T14:00:14,1314,中石化,TSE,DayTrade.Yes,03,8.74,9.61,7.87,8.74,9.01,8.69,8.86,8.86,8.87,45371,400971270.0
2026-07-15T14:00:14,1315,達新,TSE,DayTrade.Yes,03,63.8,70.1,57.5,64.2,65.0,63.9,65.0,64.8,65.0,68,4384200.0
2026-07-15T14:00:14,1316,上曜,TSE,DayTrade.Yes,14,10.2,11.2,9.18,10.3,10.45,10.2,10.45,10.4,10.45,1379,14278200.0
2026-07-15T14:00:14,1319,東陽,TSE,DayTrade.Yes,12,75.4,82.9,67.9,76.3,76.8,75.6,75.6,75.6,75.7,1923,145828800.0
2026-07-15T14:00:14,1321,大洋,TSE,DayTrade.Yes,03,31.2,34.3,28.1,31.3,31.85,31.3,31.85,31.8,31.85,152,4791400.0
2026-07-15T14:00:14,1323,永裕,TSE,DayTrade.Yes,03,19.95,21.9,18.0,20.15,20.3,19.8,20.05,19.95,20.05,117,2341850.0
2026-07-15T14:00:14,1324,地球,TSE,DayTrade.Yes,03,10.35,11.35,9.32,10.35,10.45,10.35,10.45,10.4,10.45,24,249750.0
2026-07-15T14:00:14,1325,恆大,TSE,DayTrade.Yes,03,24.35,26.75,21.95,24.55,25.5,24.45,25.45,25.35,25.5,461,11583450.0
2026-07-15T14:00:14,1326,台化,TSE,DayTrade.Yes,03,67.0,73.7,60.3,68.1,72.4,67.1,70.8,70.8,70.9,123211,8661276300.0
2026-07-15T14:00:14,1337,再生-KY,TSE,DayTrade.Yes,03,4.96,5.45,4.47,5.04,5.1,4.96,5.05,5.04,5.06,582,2936560.0
2026-07-15T14:00:14,1338,廣華-KY,TSE,DayTrade.Yes,12,16.25,17.85,14.65,16.2,16.55,16.1,16.55,16.45,16.55,83,1353050.0
2026-07-15T14:00:14,1339,昭輝,TSE,DayTrade.Yes,12,44.2,48.6,39.8,43.65,44.45,43.5,44.35,44.1,44.45,88,3859950.0
2026-07-15T14:00:14,1340,勝悅-KY,TSE,DayTrade.Yes,03,5.29,5.81,4.77,5.29,5.34,5.22,5.33,5.32,5.33,226,1192510.0
2026-07-15T14:00:14,1341,富林-KY,TSE,DayTrade.No,03,59.0,64.9,53.1,57.7,59.0,57.7,59.0,59.0,59.1,8,469200.0
2026-07-15T14:00:14,1342,八貫,TSE,DayTrade.Yes,20,117.5,129.0,106.0,119.0,119.0,114.5,116.5,115.5,117.0,709,82226500.0
2026-07-15T14:00:14,1402,遠東新,TSE,DayTrade.OnlyBuy,04,26.35,28.95,23.75,26.5,27.75,26.25,27.55,27.5,27.55,35814,966336750.0
2026-07-15T14:00:14,1409,新纖,TSE,DayTrade.Yes,04,26.4,29.0,23.8,26.3,26.5,25.6,25.9,25.85,25.9,22398,580871950.0
2026-07-15T14:00:14,1410,南染,TSE,DayTrade.Yes,04,26.05,28.65,23.45,25.7,27.2,25.7,27.05,26.95,27.15,94,2510700.0
2026-07-15T14:00:14,1413,宏洲,TSE,DayTrade.No,04,9.36,10.25,8.43,9.4,9.42,9.4,9.42,9.3,9.42,9,84760.0
2026-07-15T14:00:14,1414,東和,TSE,DayTrade.Yes,04,18.75,20.6,16.9,18.75,18.75,18.1,18.25,18.2,18.3,232,4249400.0
2026-07-15T14:00:14,1416,廣豐,TSE,DayTrade.Yes,20,11.2,12.3,10.1,11.2,11.25,11.1,11.25,11.2,11.25,252,2815050.0
2026-07-15T14:00:14,1417,嘉裕,TSE,DayTrade.Yes,04,8.63,9.49,7.77,8.79,8.8,8.69,8.8,8.79,8.8,319,2793440.0
2026-07-15T14:00:14,1418,東華,TSE,DayTrade.Yes,04,18.65,20.5,16.8,18.7,18.9,18.55,18.75,18.65,18.75,6,112400.0
2026-07-15T14:00:14,1419,新紡,TSE,DayTrade.Yes,04,66.0,72.6,59.4,66.3,66.8,65.4,66.8,66.6,66.8,113,7479800.0
2026-07-15T14:00:14,1423,利華,TSE,DayTrade.Yes,04,36.7,40.35,33.05,36.85,39.3,35.7,37.1,37.05,37.75,100,3689800.0
2026-07-15T14:00:14,1432,大魯閣,TSE,DayTrade.Yes,37,15.15,16.65,13.65,15.2,15.25,15.05,15.25,15.2,15.25,143,2167650.0
2026-07-15T14:00:14,1434,福懋,TSE,DayTrade.OnlyBuy,04,18.3,20.1,16.5,18.5,19.55,18.5,19.55,19.55,19.6,14968,286959250.0
2026-07-15T14:00:14,1435,中福,TSE,DayTrade.No,20,26.55,29.2,23.9,26.55,26.55,26.55,26.55,26.55,27.3,10,265500.0
2026-07-15T14:00:14,1436,華友聯,TSE,DayTrade.Yes,14,44.45,48.85,40.05,44.5,45.05,44.3,44.9,44.85,44.9,365,16338750.0
2026-07-15T14:00:14,1437,勤益控,TSE,DayTrade.Yes,20,30.45,33.45,27.45,30.45,30.85,30.3,30.85,30.65,30.85,169,5168300.0
2026-07-15T14:00:14,1438,三地開發,TSE,DayTrade.Yes,14,21.4,23.5,19.3,21.5,21.5,21.2,21.45,21.4,21.5,55,1174500.0
2026-07-15T14:00:14,1439,雋揚,TSE,DayTrade.Yes,14,23.9,26.25,21.55,24.05,24.8,23.85,24.8,24.5,24.8,22,534550.0
2026-07-15T14:00:14,1440,南紡,TSE,DayTrade.OnlyBuy,04,13.25,14.55,11.95,13.3,13.5,13.3,13.45,13.4,13.45,2307,30900550.0
2026-07-15T14:00:14,1441,大東,TSE,DayTrade.No,04,9.1,10.0,8.19,9.11,9.29,9.01,9.29,9.25,9.29,52,471580.0
2026-07-15T14:00:14,1442,名軒,TSE,DayTrade.Yes,14,28.75,31.6,25.9,28.7,29.0,28.65,29.0,28.95,29.0,187,5392300.0
2026-07-15T14:00:14,1443,立益物流,TSE,DayTrade.Yes,20,26.15,28.75,23.55,25.9,26.95,25.9,26.55,26.4,26.6,27,711550.0
2026-07-15T14:00:14,1444,力麗,TSE,DayTrade.No,04,8.07,8.87,7.27,8.11,8.87,8.02,8.87,8.87,0.0,6311,54323470.0
2026-07-15T14:00:14,1445,大宇,TSE,DayTrade.Yes,04,11.45,12.55,10.35,11.5,11.65,11.3,11.65,11.6,11.65,73,834750.0
2026-07-15T14:00:14,1446,宏和,TSE,DayTrade.Yes,04,14.5,15.95,13.05,14.4,14.55,14.25,14.5,14.45,14.5,344,4943300.0
2026-07-15T14:00:14,1447,力鵬,TSE,DayTrade.No,04,8.07,8.87,7.27,8.3,8.87,8.3,8.87,8.87,0.0,3104,27037140.0
2026-07-15T14:00:14,1449,佳和,TSE,DayTrade.Yes,04,13.5,14.85,12.15,13.55,13.8,13.5,13.8,13.75,13.8,360,4917800.0
2026-07-15T14:00:14,1451,年興,TSE,DayTrade.Yes,04,17.05,18.75,15.35,17.05,17.3,17.05,17.3,17.25,17.3,158,2716600.0
2026-07-15T14:00:14,1452,宏益,TSE,DayTrade.Yes,04,11.75,12.9,10.6,11.75,11.9,11.7,11.9,11.85,11.9,107,1257800.0
2026-07-15T14:00:14,1453,大將,TSE,DayTrade.Yes,14,11.1,12.2,9.99,11.1,11.3,11.05,11.25,11.2,11.25,16,178950.0
2026-07-15T14:00:14,1454,台富,TSE,DayTrade.Yes,04,12.7,13.95,11.45,12.75,13.0,12.75,13.0,12.9,13.0,15,193450.0
2026-07-15T14:00:14,1455,集盛,TSE,DayTrade.Yes,04,9.1,10.0,8.19,9.11,9.49,9.11,9.44,9.43,9.44,1422,13260830.0
2026-07-15T14:00:14,1456,怡華,TSE,DayTrade.Yes,14,13.75,15.1,12.4,13.95,14.15,13.65,14.05,14.0,14.1,69,956750.0
2026-07-15T14:00:14,1457,宜進,TSE,DayTrade.Yes,04,14.1,15.5,12.7,14.15,14.4,14.0,14.4,14.3,14.4,133,1878800.0
2026-07-15T14:00:14,1459,聯發,TSE,DayTrade.Yes,04,11.6,12.75,10.45,11.6,11.8,11.55,11.8,11.7,11.8,173,2010150.0
2026-07-15T14:00:14,1460,宏遠,TSE,DayTrade.No,04,7.0,7.7,6.3,7.06,7.27,7.01,7.26,7.25,7.26,814,5820500.0
2026-07-15T14:00:14,1463,強盛新,TSE,DayTrade.Yes,04,17.45,19.15,15.75,17.4,17.6,17.3,17.6,17.55,17.6,56,978900.0
2026-07-15T14:00:14,1464,得力,TSE,DayTrade.OnlyBuy,04,10.55,11.6,9.5,10.65,10.85,10.55,10.8,10.8,10.85,381,4081050.0
2026-07-15T14:00:14,1465,偉全,TSE,DayTrade.Yes,04,12.9,14.15,11.65,13.1,13.1,12.85,13.0,12.95,13.0,102,1318850.0
2026-07-15T14:00:14,1466,聚隆,TSE,DayTrade.Yes,04,18.5,20.35,16.65,19.75,20.1,18.1,18.3,18.25,18.35,6085,116557600.0
2026-07-15T14:00:14,1467,南緯,TSE,DayTrade.Yes,04,8.49,9.33,7.65,8.5,9.28,8.45,9.0,8.99,9.0,1229,10930380.0
2026-07-15T14:00:14,1468,昶和,TSE,DayTrade.No,04,13.35,14.65,12.05,13.35,13.35,12.4,12.8,12.8,13.3,73,948150.0
2026-07-15T14:00:14,1470,大統新創,TSE,DayTrade.Yes,04,21.5,23.65,19.35,21.5,23.45,21.5,23.0,21.35,23.0,16,360650.0
2026-07-15T14:00:14,1471,首利,TSE,DayTrade.No,28,10.05,11.05,9.05,10.15,10.2,10.05,10.2,10.2,10.25,350,3542550.0
2026-07-15T14:00:14,1472,三洋實業,TSE,DayTrade.Yes,14,86.9,95.5,78.3,87.5,90.8,87.5,90.5,89.5,90.5,43,3806600.0
2026-07-15T14:00:14,1473,台南,TSE,DayTrade.Yes,04,20.2,22.2,18.2,20.25,20.4,20.2,20.4,20.3,20.4,39,791200.0
2026-07-15T14:00:14,1474,弘裕,TSE,DayTrade.Yes,04,10.4,11.4,9.36,10.45,10.55,10.35,10.55,10.4,10.55,145,1508250.0
2026-07-15T14:00:14,1475,業旺,TSE,DayTrade.Yes,04,26.85,29.5,24.2,26.85,27.25,26.5,27.25,27.0,27.25,26,697100.0
2026-07-15T14:00:14,1476,儒鴻,TSE,DayTrade.Yes,04,343.5,377.5,309.5,341.5,342.5,328.5,331.0,330.5,331.0,1141,378946000.0
2026-07-15T14:00:14,1477,聚陽,TSE,DayTrade.Yes,04,220.0,242.0,198.0,222.0,222.0,215.5,217.0,217.0,217.5,1605,348727000.0
2026-07-15T14:00:14,1503,士電,TSE,DayTrade.Yes,05,205.0,225.5,184.5,206.5,210.5,203.0,209.5,209.5,210.0,2175,450878000.0
2026-07-15T14:00:14,1504,東元,TSE,DayTrade.Yes,05,63.6,69.9,57.3,66.4,69.3,66.0,69.0,68.9,69.0,19252,1315904100.0
2026-07-15T14:00:14,1506,正道,TSE,DayTrade.No,05,10.85,11.9,9.77,10.9,10.95,10.65,10.95,10.85,10.95,571,6176550.0
2026-07-15T14:00:14,1512,瑞利,TSE,DayTrade.No,12,6.75,7.42,6.08,6.75,6.86,6.71,6.86,6.77,6.86,66,446920.0
2026-07-15T14:00:14,1513,中興電,TSE,DayTrade.Yes,05,164.0,180.0,148.0,163.5,171.5,162.5,171.0,171.0,171.5,5184,869708000.0
2026-07-15T14:00:14,1514,亞力,TSE,DayTrade.Yes,05,109.5,120.0,98.6,110.5,110.5,107.5,110.5,110.5,111.0,5450,594738500.0
2026-07-15T14:00:14,1515,力山,TSE,DayTrade.No,05,41.0,45.1,36.9,40.8,42.0,40.25,41.1,41.1,41.15,1303,53811500.0
2026-07-15T14:00:14,1516,川飛,TSE,DayTrade.No,20,17.5,19.25,15.75,17.45,17.8,17.45,17.8,17.55,17.85,20,353650.0
2026-07-15T14:00:14,1517,利奇,TSE,DayTrade.Yes,05,10.75,11.8,9.68,10.7,11.0,10.65,11.0,10.95,11.0,278,3017450.0
2026-07-15T14:00:14,1519,華城,TSE,DayTrade.Yes,05,692.0,761.0,623.0,703.0,710.0,684.0,709.0,707.0,710.0,1775,1236137000.0
2026-07-15T14:00:14,1521,大億,TSE,DayTrade.Yes,12,25.5,28.05,22.95,25.7,26.0,25.5,26.0,25.95,26.0,27,693100.0
2026-07-15T14:00:14,1522,堤維西,TSE,DayTrade.OnlyBuy,12,29.85,32.8,26.9,30.0,30.1,29.9,30.1,30.1,30.15,813,24390450.0
2026-07-15T14:00:14,1524,耿鼎,TSE,DayTrade.Yes,12,27.5,30.25,24.75,27.55,27.7,27.3,27.7,27.6,27.7,445,12249800.0
2026-07-15T14:00:14,1525,江申,TSE,DayTrade.Yes,12,65.9,72.4,59.4,65.9,67.0,65.6,66.9,66.3,66.9,15,997400.0
2026-07-15T14:00:14,1526,日馳,TSE,DayTrade.Yes,05,14.2,15.6,12.8,14.0,14.75,14.0,14.3,14.2,14.4,90,1272300.0
2026-07-15T14:00:14,1527,鑽全,TSE,DayTrade.Yes,05,33.95,37.3,30.6,33.95,34.35,33.9,34.2,34.15,34.2,243,8286550.0
2026-07-15T14:00:14,1528,恩德,TSE,DayTrade.Yes,05,21.75,23.9,19.6,22.05,22.35,22.0,22.25,22.2,22.25,914,20271050.0
2026-07-15T14:00:14,1529,樂事綠能,TSE,DayTrade.Yes,05,21.05,23.15,18.95,21.05,21.05,20.35,20.45,20.45,20.5,1427,29244000.0
2026-07-15T14:00:14,1530,亞崴,TSE,DayTrade.Yes,05,29.35,32.25,26.45,29.4,31.0,29.25,29.45,29.4,30.3,159,4762900.0
2026-07-15T14:00:14,1531,高林股,TSE,DayTrade.Yes,05,13.0,14.3,11.7,13.0,13.1,12.95,13.1,13.05,13.1,88,1145650.0
2026-07-15T14:00:14,1532,勤美,TSE,DayTrade.Yes,05,22.65,24.9,20.4,22.75,23.45,22.7,23.35,23.2,23.35,576,13299800.0
2026-07-15T14:00:14,1533,車王電,TSE,DayTrade.Yes,12,34.5,37.95,31.05,35.55,35.55,34.2,34.6,34.6,34.65,147,5065950.0
2026-07-15T14:00:14,1535,中宇,TSE,DayTrade.Yes,05,49.9,54.8,44.95,50.0,50.3,49.85,50.3,50.2,50.3,87,4359100.0
2026-07-15T14:00:14,1536,和大,TSE,DayTrade.Yes,12,53.2,58.5,47.9,53.3,55.0,52.0,53.2,53.1,53.2,3992,212399800.0
2026-07-15T14:00:14,1537,廣隆,TSE,DayTrade.Yes,05,125.5,138.0,113.0,126.0,126.5,125.5,126.5,126.0,126.5,55,6939000.0
2026-07-15T14:00:14,1538,正峰,TSE,DayTrade.No,05,10.6,11.65,9.54,11.0,11.0,11.0,11.0,10.05,11.0,4,44000.0
2026-07-15T14:00:14,1539,巨庭,TSE,DayTrade.Yes,05,15.65,17.2,14.1,15.65,15.9,15.5,15.85,15.8,15.85,124,1947950.0
2026-07-15T14:00:14,1540,喬福,TSE,DayTrade.Yes,05,23.0,25.3,20.7,23.1,23.65,22.8,23.3,23.3,23.35,651,15117850.0
2026-07-15T14:00:14,1541,錩泰,TSE,DayTrade.Yes,05,21.6,23.75,19.45,21.6,21.9,21.2,21.75,21.65,21.8,13,281250.0
2026-07-15T14:00:14,1558,伸興,TSE,DayTrade.Yes,05,92.3,101.5,83.1,92.5,93.2,92.4,93.0,93.0,93.4,86,7983100.0
2026-07-15T14:00:14,1560,中砂,TSE,DayTrade.OnlyBuy,05,675.0,742.0,608.0,728.0,742.0,715.0,742.0,742.0,0.0,2251,1663347000.0
2026-07-15T14:00:14,1563,巧新,TSE,DayTrade.OnlyBuy,12,62.5,68.7,56.3,65.5,65.5,61.3,62.5,62.5,62.6,1345,84186500.0
2026-07-15T14:00:14,1568,倉佑,TSE,DayTrade.Yes,12,31.1,34.2,28.0,31.65,32.0,31.05,31.65,31.55,31.65,725,22760700.0
2026-07-15T14:00:14,1582,信錦,TSE,DayTrade.Yes,28,76.2,83.8,68.6,77.0,78.7,76.4,78.2,78.1,78.2,650,50598700.0
2026-07-15T14:00:14,1583,程泰,TSE,DayTrade.Yes,05,48.7,53.5,43.85,48.75,51.2,48.75,51.2,50.7,51.3,27,1350750.0
2026-07-15T14:00:14,1587,吉茂,TSE,DayTrade.Yes,12,26.15,28.75,23.55,26.45,26.5,26.2,26.4,26.3,26.4,154,4055000.0
2026-07-15T14:00:14,1590,亞德客-KY,TSE,DayTrade.Yes,05,1290.0,1415.0,1165.0,1295.0,1380.0,1270.0,1365.0,1360.0,1365.0,1011,1356600000.0
2026-07-15T14:00:14,1597,直得,TSE,DayTrade.Yes,05,133.5,146.5,120.5,136.0,138.0,131.5,138.0,137.5,138.0,1017,136535500.0
2026-07-15T14:00:14,1598,岱宇,TSE,DayTrade.Yes,37,19.25,21.15,17.35,19.15,19.95,19.1,19.8,19.75,19.8,181,3522250.0
2026-07-15T14:00:14,1603,華電,TSE,DayTrade.OnlyBuy,06,29.15,32.05,26.25,29.2,29.75,29.1,29.7,29.65,29.7,193,5674250.0
2026-07-15T14:00:14,1604,聲寶,TSE,DayTrade.Yes,06,23.5,25.85,21.15,23.5,23.6,23.4,23.55,23.5,23.6,326,7666950.0
2026-07-15T14:00:14,1605,華新,TSE,DayTrade.Yes,06,33.25,36.55,29.95,33.8,35.45,33.8,35.0,34.95,35.0,22724,793254750.0
2026-07-15T14:00:14,1608,華榮,TSE,DayTrade.Yes,06,32.7,35.95,29.45,32.9,33.75,32.9,33.55,33.5,33.6,2041,68298950.0
2026-07-15T14:00:14,1609,大亞,TSE,DayTrade.Yes,06,38.65,42.5,34.8,38.65,39.85,38.65,39.25,39.25,39.3,4758,186744300.0
2026-07-15T14:00:14,1611,中電,TSE,DayTrade.Yes,06,12.6,13.85,11.35,12.6,12.85,12.6,12.8,12.75,12.8,526,6695750.0
2026-07-15T14:00:14,1612,宏泰,TSE,DayTrade.Yes,06,31.5,34.65,28.35,31.25,32.4,31.25,32.3,32.25,32.3,1153,36866100.0
2026-07-15T14:00:14,1614,三洋電,TSE,DayTrade.OnlyBuy,06,32.15,35.35,28.95,31.95,32.45,31.95,32.4,32.25,32.4,169,5450150.0
2026-07-15T14:00:14,1615,大山,TSE,DayTrade.Yes,06,47.1,51.8,42.4,47.0,47.3,46.65,47.05,47.05,47.15,187,8784200.0
2026-07-15T14:00:14,1616,億泰,TSE,DayTrade.Yes,06,20.6,22.65,18.55,20.7,21.0,20.35,20.65,20.65,20.7,1116,22883050.0
2026-07-15T14:00:14,1617,榮星,TSE,DayTrade.No,06,23.4,25.7,21.1,23.4,24.3,23.35,23.9,23.85,23.9,634,15088200.0
2026-07-15T14:00:14,1618,合機,TSE,DayTrade.Yes,06,37.9,41.65,34.15,38.15,38.5,37.9,38.5,38.45,38.5,564,21576400.0
2026-07-15T14:00:14,1623,大東電,TSE,DayTrade.Yes,06,234.5,257.5,211.5,237.0,242.0,231.0,235.0,234.0,235.0,163,38392000.0
2026-07-15T14:00:14,1626,艾美特-KY,TSE,DayTrade.Yes,06,10.15,11.15,9.14,10.15,10.45,10.15,10.4,10.35,10.4,77,793900.0
2026-07-15T14:00:14,1702,南僑,TSE,DayTrade.Yes,02,32.85,36.1,29.6,33.0,34.0,33.0,33.75,33.7,33.75,478,16006200.0
2026-07-15T14:00:14,1707,葡萄王,TSE,DayTrade.Yes,22,91.5,100.5,82.4,91.6,92.2,91.0,91.9,91.8,91.9,383,35054900.0
2026-07-15T14:00:14,1708,東鹼,TSE,DayTrade.Yes,21,56.6,62.2,51.0,57.9,58.3,56.5,56.7,56.6,56.7,5295,303059500.0
2026-07-15T14:00:14,1709,和益,TSE,DayTrade.Yes,21,28.05,30.85,25.25,28.05,28.1,25.85,27.35,27.3,27.35,10993,298240900.0
2026-07-15T14:00:14,1710,東聯,TSE,DayTrade.Yes,21,15.4,16.9,13.9,15.55,16.0,15.3,15.95,15.9,15.95,7729,121245100.0
2026-07-15T14:00:14,1711,永光,TSE,DayTrade.Yes,21,41.85,46.0,37.7,42.3,44.45,41.7,43.75,43.75,43.8,6179,267800100.0
2026-07-15T14:00:14,1712,興農,TSE,DayTrade.Yes,21,39.4,43.3,35.5,39.45,39.7,39.45,39.5,39.5,39.7,337,13331650.0
2026-07-15T14:00:14,1713,國化,TSE,DayTrade.Yes,21,47.5,52.2,42.75,47.8,48.5,47.55,48.4,48.3,48.45,223,10682250.0
2026-07-15T14:00:14,1714,和桐,TSE,DayTrade.Yes,21,17.05,18.75,15.35,17.35,17.35,16.3,16.7,16.7,16.75,22442,374257300.0
2026-07-15T14:00:14,1717,長興,TSE,DayTrade.Yes,21,70.0,77.0,63.0,70.5,72.2,70.3,71.5,71.5,71.6,9254,660679900.0
2026-07-15T14:00:14,1718,中纖,TSE,DayTrade.No,21,13.9,15.25,12.55,14.4,14.9,14.0,14.9,14.9,14.95,13730,200269650.0
2026-07-15T14:00:14,1720,生達,TSE,DayTrade.Yes,22,63.8,70.1,57.5,63.8,64.4,63.7,64.3,64.3,64.4,172,11012100.0
2026-07-15T14:00:14,1721,三晃,TSE,DayTrade.No,21,23.25,25.55,20.95,23.85,23.85,23.05,23.35,23.35,23.4,973,22613400.0
2026-07-15T14:00:14,1722,台肥,TSE,DayTrade.Yes,21,47.55,52.3,42.8,47.35,48.15,47.35,48.05,48.0,48.05,1324,63448550.0
2026-07-15T14:00:14,1723,中碳,TSE,DayTrade.Yes,21,85.4,93.9,76.9,86.1,86.6,84.4,85.6,85.5,85.6,714,60758700.0
2026-07-15T14:00:14,1725,元禎,TSE,DayTrade.Yes,21,29.4,32.3,26.5,29.9,30.5,29.65,30.2,30.15,30.25,102,3066300.0
2026-07-15T14:00:14,1726,永記,TSE,DayTrade.Yes,21,79.2,87.1,71.3,79.4,79.5,78.6,79.5,78.9,79.6,46,3642200.0
2026-07-15T14:00:14,1727,中華化,TSE,DayTrade.Yes,21,87.8,96.5,79.1,88.5,93.9,87.3,93.9,93.7,93.9,3854,351225000.0
