mode,code,name,exchange,level,score,entry_price,target_price,stop_price,lot_amount,net_profit_at_target,loss_at_stop,rr_ratio,return_pct,gap_pct,fade_pct,spread_pct,volume,total_amount,liquidity_score,momentum_score,technical_score,theme_score,risk_score,reasons
overnight,2337,旺宏,TSE,A,93.8,143.5,150.68,141.35,143500.0,6476.0,2818.0,2.3,3.61,2.17,1.41,0.348,62359,8988360500.0,17,12,11,22,3,"above_open,theme:hot_memory_hbm,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_avg_up"
overnight,2344,華邦電,TSE,A,90.0,176.5,185.33,173.85,176500.0,7965.0,3471.0,2.29,4.75,2.97,1.73,0.283,157502,28080117500.0,17,13,7,22,3,"above_open,strong_momentum,theme:hot_memory_hbm,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume"
overnight,5388,中磊,TSE,A,90.0,84.6,88.83,83.33,84600.0,3815.0,1664.0,2.29,1.81,0.96,0.83,0.118,6373,545704000.0,16,5,20,16,5,"above_open,theme:hot_networking_optical,hot_theme,theme_breadth,theme_strong_peers,theme_volume,above_ma5,above_ma10"
overnight,2359,所羅門,TSE,B,82.5,139.0,145.95,136.91,139000.0,6269.0,2737.0,2.29,2.58,2.58,0.0,0.36,2715,378339500.0,11,11,17,12,5,"theme:hot_robotics_automation,hot_theme,theme_holds_open,theme_volume,above_ma5,above_ma10,ma5_gt_ma10"
overnight,2356,英業達,TSE,A,80.0,69.8,73.29,68.75,69800.0,3148.0,1375.0,2.29,5.44,4.23,1.16,0.143,143003,10114387200.0,18,13,20,0,3,"above_open,strong_momentum,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion"
overnight,2324,仁寶,TSE,B,78.8,36.6,38.43,36.05,36600.0,1651.0,720.0,2.29,3.1,1.69,1.39,0.137,68971,2533447250.0,18,10,20,0,5,"above_open,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion"
overnight,6214,精誠,TSE,B,78.8,143.5,150.68,141.35,143500.0,6476.0,2818.0,2.3,6.3,5.19,1.06,0.348,5052,729279000.0,15,13,20,0,5,"above_open,strong_momentum,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion"
overnight,2887,台新新光金,TSE,B,77.5,36.85,38.69,36.3,36850.0,1659.0,721.0,2.3,2.79,1.67,1.1,0.136,111227,4091154450.0,18,9,20,0,5,"above_open,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion"
overnight,5471,松翰,TSE,B,77.5,67.6,70.98,66.59,67600.0,3049.0,1325.0,2.3,7.47,1.11,6.29,0.148,16856,1125836400.0,18,11,20,0,3,"above_open,near_day_high,strong_momentum,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion,daily_close_near_high"
overnight,6202,盛群,TSE,B,77.5,73.3,76.97,72.2,73300.0,3311.0,1441.0,2.3,7.79,1.62,6.08,0.136,30529,2262051000.0,18,11,20,0,3,"above_open,near_day_high,strong_momentum,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion,daily_close_near_high"
overnight,3265,台星科,OTC,B,77.5,173.5,182.18,170.9,173500.0,7829.0,3407.0,2.3,2.97,2.08,0.87,0.288,1166,202281500.0,9,11,9,18,5,"above_open,theme:testing_packaging,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_avg_up"
overnight,2377,微星,TSE,B,76.2,145.0,152.25,142.82,145000.0,6539.0,2855.0,2.29,2.11,1.06,1.05,0.345,19738,2868097000.0,17,9,20,0,5,"above_open,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion"
overnight,3498,陽程,OTC,B,76.2,126.5,132.83,124.6,126500.0,5710.0,2488.0,2.29,5.86,3.77,2.02,0.395,4604,590540000.0,13,13,20,0,5,"above_open,strong_momentum,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion"
overnight,3303,岱稜,OTC,B,75.0,59.2,62.16,58.31,59200.0,2670.0,1165.0,2.29,6.28,5.92,0.34,0.169,2862,171634900.0,12,13,20,0,5,"above_open,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion"
