mode,code,name,exchange,level,score,entry_price,target_price,stop_price,lot_amount,net_profit_at_target,loss_at_stop,rr_ratio,return_pct,gap_pct,fade_pct,spread_pct,volume,total_amount,liquidity_score,momentum_score,technical_score,theme_score,risk_score,reasons
pre_breakout,5351,鈺創,OTC,A,89.8,93.1,99.15,91.24,93100.0,5588.0,2291.0,2.44,3.56,1.78,1.75,0.107,60534,5698516100.0,18,10,20,11,3,"above_open,theme:hot_memory_hbm,hot_theme,theme_volume,open_above_ma5,open_above_ma10,open_above_ma20,open_above_ma60"
pre_breakout,6579,研揚,TSE,B,73.9,179.0,190.63,175.42,179000.0,10742.0,4409.0,2.44,8.81,5.47,3.17,0.279,5054,906859000.0,15,13,20,0,5,"above_open,near_day_high,strong_momentum,open_above_ma5,open_above_ma10,open_above_ma20,open_above_ma60,open_breaks_prev_high"
