ts,code,name,exchange,day_trade,category,reference,limit_up,limit_down,open,high,low,close,buy_price,sell_price,volume,total_amount
2026-07-06T17:48:30,1414,東和,TSE,DayTrade.Yes,04,19.45,21.35,17.55,19.65,19.7,19.2,19.55,19.5,19.55,187,3624750.0
2026-07-06T17:48:30,1416,廣豐,TSE,DayTrade.Yes,20,11.2,12.3,10.1,11.25,11.3,11.15,11.2,11.15,11.2,296,3322050.0
2026-07-06T17:48:30,1417,嘉裕,TSE,DayTrade.Yes,04,9.12,10.0,8.21,9.2,9.2,9.06,9.1,9.1,9.11,592,5392690.0
2026-07-06T17:48:30,1418,東華,TSE,DayTrade.Yes,04,18.45,20.25,16.65,18.75,20.15,18.3,18.55,18.5,18.6,209,4021450.0
2026-07-06T17:48:30,1419,新紡,TSE,DayTrade.Yes,04,66.2,72.8,59.6,67.2,70.8,67.2,68.3,68.3,68.4,525,36001300.0
2026-07-06T17:48:30,1423,利華,TSE,DayTrade.Yes,04,36.95,40.6,33.3,36.95,37.1,36.6,36.65,36.65,37.05,31,1141200.0
2026-07-06T17:48:30,1432,大魯閣,TSE,DayTrade.Yes,37,15.2,16.7,13.7,15.5,15.6,15.25,15.3,15.25,15.3,313,4828750.0
2026-07-06T17:48:30,1434,福懋,TSE,DayTrade.Yes,04,18.9,20.75,17.05,18.75,19.4,18.3,18.95,18.95,19.0,15414,292566550.0
2026-07-06T17:48:30,1435,中福,TSE,DayTrade.No,20,29.75,32.7,26.8,26.8,26.8,26.8,26.8,0.0,26.8,30,804000.0
2026-07-06T17:48:30,1436,華友聯,TSE,DayTrade.Yes,14,45.6,50.1,41.05,45.6,46.2,45.5,45.6,45.6,45.65,328,15015500.0
2026-07-06T17:48:30,1437,勤益控,TSE,DayTrade.Yes,20,31.1,34.2,28.0,31.4,31.8,31.3,31.55,31.5,31.55,169,5342200.0
2026-07-06T17:48:30,1438,三地開發,TSE,DayTrade.Yes,14,22.5,24.75,20.25,22.75,22.85,22.2,22.2,22.25,22.3,39,872550.0
2026-07-06T17:48:30,1439,雋揚,TSE,DayTrade.Yes,14,24.1,26.5,21.7,24.25,24.25,23.9,24.2,24.15,24.25,8,192300.0
2026-07-06T17:48:30,1440,南紡,TSE,DayTrade.Yes,04,14.45,15.85,13.05,14.5,15.3,14.5,14.6,14.55,14.6,14924,222059200.0
2026-07-06T17:48:30,1441,大東,TSE,DayTrade.No,04,9.69,10.65,8.73,9.8,9.8,9.55,9.55,9.51,9.68,72,696610.0
2026-07-06T17:48:30,1442,名軒,TSE,DayTrade.Yes,14,28.5,31.35,25.65,28.8,29.0,28.3,28.7,28.7,28.75,479,13769700.0
2026-07-06T17:48:30,1443,立益物流,TSE,DayTrade.Yes,20,26.35,28.95,23.75,26.95,26.95,26.0,26.4,26.25,26.45,8,210350.0
2026-07-06T17:48:30,1444,力麗,TSE,DayTrade.No,04,9.95,10.9,8.96,10.0,10.0,9.15,9.15,9.14,9.15,15844,150471000.0
2026-07-06T17:48:30,1445,大宇,TSE,DayTrade.Yes,04,12.6,13.85,11.35,12.6,12.6,12.05,12.05,12.05,12.15,252,3067450.0
2026-07-06T17:48:30,1446,宏和,TSE,DayTrade.OnlyBuy,04,17.7,19.45,15.95,17.75,17.9,17.4,17.4,17.35,17.4,1008,17691150.0
2026-07-06T17:48:30,1447,力鵬,TSE,DayTrade.No,04,9.99,10.95,9.0,10.75,10.75,9.3,9.51,9.51,9.52,20686,204275420.0
2026-07-06T17:48:30,1449,佳和,TSE,DayTrade.Yes,04,14.55,16.0,13.1,14.9,15.5,14.4,14.75,14.6,14.75,3619,54224000.0
2026-07-06T17:48:30,1451,年興,TSE,DayTrade.Yes,04,17.4,19.1,15.7,17.4,17.5,17.3,17.45,17.4,17.5,224,3897650.0
2026-07-06T17:48:30,1452,宏益,TSE,DayTrade.Yes,04,11.95,13.1,10.8,12.25,12.25,11.8,11.95,11.9,11.95,425,5081550.0
2026-07-06T17:48:30,1453,大將,TSE,DayTrade.Yes,14,11.55,12.7,10.4,11.55,11.6,11.45,11.55,11.5,11.6,80,921000.0
2026-07-06T17:48:30,1454,台富,TSE,DayTrade.Yes,04,13.05,14.35,11.75,13.05,13.1,13.0,13.1,13.0,13.05,33,429700.0
2026-07-06T17:48:30,1455,集盛,TSE,DayTrade.OnlyBuy,04,11.0,12.1,9.9,12.05,12.1,10.75,10.9,10.9,10.95,14999,170347200.0
2026-07-06T17:48:30,1456,怡華,TSE,DayTrade.Yes,14,14.1,15.5,12.7,14.5,14.5,13.85,14.3,14.15,14.3,100,1411700.0
2026-07-06T17:48:30,1457,宜進,TSE,DayTrade.Yes,04,14.7,16.15,13.25,14.7,14.9,14.65,14.7,14.65,14.7,155,2282300.0
2026-07-06T17:48:30,1459,聯發,TSE,DayTrade.Yes,04,12.0,13.2,10.8,12.2,12.2,12.05,12.15,12.1,12.15,264,3198350.0
2026-07-06T17:48:30,1460,宏遠,TSE,DayTrade.No,04,8.58,9.43,7.73,8.8,8.8,7.96,8.08,8.07,8.08,6000,50031250.0
2026-07-06T17:48:30,1463,強盛新,TSE,DayTrade.Yes,04,17.8,19.55,16.05,17.7,17.75,17.45,17.75,17.65,17.75,121,2135300.0
2026-07-06T17:48:30,1464,得力,TSE,DayTrade.Yes,04,11.0,12.1,9.9,11.1,11.45,10.95,11.1,11.0,11.1,1289,14407550.0
2026-07-06T17:48:30,1465,偉全,TSE,DayTrade.Yes,04,12.95,14.2,11.7,13.05,14.2,12.9,13.65,13.6,13.65,739,9946050.0
2026-07-06T17:48:30,1466,聚隆,TSE,DayTrade.Yes,04,18.4,20.2,16.6,18.4,18.9,17.5,18.3,18.3,18.4,5765,104006800.0
2026-07-06T17:48:30,1467,南緯,TSE,DayTrade.Yes,04,9.71,10.65,8.74,10.35,10.35,9.03,9.31,9.31,9.37,5774,55642290.0
2026-07-06T17:48:30,1468,昶和,TSE,DayTrade.No,04,12.25,13.45,11.05,12.25,12.5,12.15,12.3,12.15,12.3,37,453450.0
2026-07-06T17:48:30,1470,大統新創,TSE,DayTrade.Yes,04,21.0,23.1,18.9,21.7,21.7,21.7,21.7,21.0,21.35,1,21700.0
2026-07-06T17:48:30,1471,首利,TSE,DayTrade.No,28,11.1,12.2,9.99,11.15,11.3,10.85,10.9,10.9,11.0,701,7747600.0
2026-07-06T17:48:30,1472,三洋實業,TSE,DayTrade.Yes,14,87.6,96.3,78.9,87.8,88.4,87.7,87.9,87.8,88.0,36,3161600.0
2026-07-06T17:48:30,1473,台南,TSE,DayTrade.Yes,04,20.8,22.85,18.75,20.95,21.2,20.55,20.8,20.7,20.8,153,3185900.0
2026-07-06T17:48:30,1474,弘裕,TSE,DayTrade.Yes,04,11.35,12.45,10.25,11.65,11.65,10.65,10.8,10.8,10.85,1212,13447300.0
2026-07-06T17:48:30,1475,業旺,TSE,DayTrade.Yes,04,27.45,30.15,24.75,28.1,28.1,27.55,27.95,27.8,27.95,11,306400.0
2026-07-06T17:48:30,1476,儒鴻,TSE,DayTrade.Yes,04,323.5,355.5,291.5,326.0,330.5,322.0,323.0,322.5,323.0,862,281213000.0
2026-07-06T17:48:30,1477,聚陽,TSE,DayTrade.Yes,04,228.5,251.0,206.0,230.0,233.5,227.5,230.0,229.5,230.0,3082,710266500.0
2026-07-06T17:48:30,1503,士電,TSE,DayTrade.Yes,05,238.0,261.5,214.5,240.0,246.5,240.0,241.5,241.0,241.5,4027,981091000.0
2026-07-06T17:48:30,1504,東元,TSE,DayTrade.Yes,05,70.0,77.0,63.0,70.8,74.9,70.7,73.1,73.0,73.1,28447,2090616200.0
2026-07-06T17:48:30,1506,正道,TSE,DayTrade.No,05,10.5,11.55,9.45,10.5,10.65,10.45,10.55,10.5,10.55,319,3368250.0
2026-07-06T17:48:30,1512,瑞利,TSE,DayTrade.No,12,7.15,7.86,6.44,7.2,7.37,7.03,7.21,7.21,7.23,250,1804080.0
2026-07-06T17:48:30,1513,中興電,TSE,DayTrade.OnlyBuy,05,176.5,194.0,159.0,178.0,182.0,177.5,178.5,178.5,179.0,6993,1258492500.0
2026-07-06T17:48:30,1514,亞力,TSE,DayTrade.Yes,05,123.0,135.0,111.0,124.5,130.0,124.5,126.5,126.0,126.5,14891,1901306000.0
2026-07-06T17:48:30,1515,力山,TSE,DayTrade.Yes,05,42.0,46.2,37.8,45.05,45.05,41.45,42.75,42.7,42.75,10842,468952650.0
2026-07-06T17:48:30,1516,川飛,TSE,DayTrade.No,20,18.8,20.65,16.95,18.5,18.65,18.5,18.65,18.7,18.95,76,1410100.0
2026-07-06T17:48:30,1517,利奇,TSE,DayTrade.Yes,05,11.2,12.3,10.1,11.2,11.35,11.05,11.35,11.25,11.35,667,7478200.0
2026-07-06T17:48:30,1519,華城,TSE,DayTrade.Yes,05,773.0,850.0,696.0,778.0,800.0,773.0,773.0,773.0,774.0,2817,2206753000.0
2026-07-06T17:48:30,1521,大億,TSE,DayTrade.Yes,12,26.25,28.85,23.65,26.25,26.35,25.95,26.25,26.1,26.2,20,524000.0
2026-07-06T17:48:30,1522,堤維西,TSE,DayTrade.Yes,12,30.6,33.65,27.55,30.6,31.1,30.5,30.55,30.55,30.6,636,19540850.0
2026-07-06T17:48:30,1524,耿鼎,TSE,DayTrade.Yes,12,29.65,32.6,26.7,30.0,30.2,29.45,29.5,29.5,29.65,746,22272150.0
2026-07-06T17:48:30,1525,江申,TSE,DayTrade.Yes,12,67.9,74.6,61.2,68.0,69.3,67.0,68.0,67.5,68.0,13,881300.0
2026-07-06T17:48:30,1526,日馳,TSE,DayTrade.Yes,05,14.95,16.4,13.5,15.15,15.3,14.6,15.0,14.9,15.05,161,2400950.0
2026-07-06T17:48:30,1527,鑽全,TSE,DayTrade.Yes,05,34.2,37.6,30.8,34.2,34.45,33.7,33.9,33.8,33.9,322,10938050.0
2026-07-06T17:48:30,1528,恩德,TSE,DayTrade.Yes,05,24.2,26.6,21.8,24.25,24.7,23.8,24.05,24.05,24.1,1464,35452700.0
2026-07-06T17:48:30,1529,樂事綠能,TSE,DayTrade.Yes,05,23.1,25.4,20.8,23.1,23.7,23.1,23.2,23.15,23.25,839,19594500.0
2026-07-06T17:48:30,1530,亞崴,TSE,DayTrade.Yes,05,30.0,33.0,27.0,30.6,30.6,29.7,29.75,29.7,29.85,66,1984150.0
2026-07-06T17:48:30,1531,高林股,TSE,DayTrade.Yes,05,13.1,14.4,11.8,13.2,13.35,13.05,13.15,13.15,13.2,281,3689850.0
2026-07-06T17:48:30,1532,勤美,TSE,DayTrade.Yes,05,23.4,25.7,21.1,23.5,23.75,23.4,23.6,23.55,23.6,494,11642700.0
2026-07-06T17:48:30,1533,車王電,TSE,DayTrade.Yes,12,37.5,41.25,33.75,37.55,38.2,37.4,37.5,37.45,37.65,127,4795450.0
2026-07-06T17:48:30,1535,中宇,TSE,DayTrade.Yes,05,50.4,55.4,45.4,50.2,50.4,50.1,50.3,50.2,50.4,27,1358600.0
2026-07-06T17:48:30,1536,和大,TSE,DayTrade.Yes,12,52.2,57.4,47.0,52.4,53.9,52.2,53.1,53.0,53.1,4744,252470700.0
2026-07-06T17:48:30,1537,廣隆,TSE,DayTrade.Yes,05,126.5,139.0,114.0,126.0,127.0,126.0,126.5,126.0,126.5,49,6186500.0
2026-07-06T17:48:30,1538,正峰,TSE,DayTrade.No,05,11.2,12.3,10.1,10.2,10.7,10.2,10.7,10.7,10.75,12,126050.0
2026-07-06T17:48:30,1539,巨庭,TSE,DayTrade.Yes,05,16.05,17.65,14.45,16.1,16.6,16.05,16.1,16.1,16.15,184,3004250.0
2026-07-06T17:48:30,1540,喬福,TSE,DayTrade.Yes,05,22.8,25.05,20.55,23.0,23.4,22.7,22.8,22.8,22.85,495,11418000.0
2026-07-06T17:48:30,1541,錩泰,TSE,DayTrade.Yes,05,21.7,23.85,19.55,22.1,22.1,21.45,21.6,21.45,21.7,53,1144650.0
2026-07-06T17:48:30,1558,伸興,TSE,DayTrade.Yes,05,91.9,101.0,82.8,91.9,92.8,91.9,92.8,92.7,92.8,103,9533200.0
2026-07-06T17:48:30,1560,中砂,TSE,DayTrade.Yes,05,756.0,831.0,681.0,769.0,769.0,740.0,745.0,744.0,745.0,584,438598000.0
2026-07-06T17:48:30,1563,巧新,TSE,DayTrade.Yes,12,70.5,77.5,63.5,69.8,73.3,69.0,71.0,71.0,71.1,5221,370670700.0
2026-07-06T17:48:30,1568,倉佑,TSE,DayTrade.Yes,12,39.5,43.45,35.55,39.15,39.15,37.2,37.5,37.5,37.55,1022,38604600.0
2026-07-06T17:48:30,1582,信錦,TSE,DayTrade.Yes,28,82.7,90.9,74.5,83.4,84.2,82.0,82.1,82.0,82.1,836,69284900.0
2026-07-06T17:48:30,1583,程泰,TSE,DayTrade.Yes,05,50.5,55.5,45.45,50.5,51.0,50.0,50.2,50.5,50.8,19,959200.0
2026-07-06T17:48:30,1587,吉茂,TSE,DayTrade.Yes,12,28.2,31.0,25.4,28.8,29.5,28.7,28.8,28.8,28.85,635,18490850.0
2026-07-06T17:48:30,1590,亞德客-KY,TSE,DayTrade.Yes,05,1440.0,1580.0,1300.0,1435.0,1470.0,1385.0,1385.0,1385.0,1390.0,822,1166845000.0
2026-07-06T17:48:30,1597,直得,TSE,DayTrade.Yes,05,156.0,171.5,140.5,156.0,157.5,151.0,151.5,151.0,151.5,1513,233158500.0
2026-07-06T17:48:30,1598,岱宇,TSE,DayTrade.Yes,37,19.65,21.6,17.7,19.65,19.8,19.4,19.5,19.5,19.6,141,2758050.0
2026-07-06T17:48:30,1603,華電,TSE,DayTrade.Yes,06,32.6,35.85,29.35,32.6,33.5,32.6,32.9,32.85,32.9,325,10728700.0
2026-07-06T17:48:30,1604,聲寶,TSE,DayTrade.Yes,06,23.5,25.85,21.15,23.6,24.0,23.6,23.8,23.75,23.85,842,20018200.0
2026-07-06T17:48:30,1605,華新,TSE,DayTrade.Yes,06,36.25,39.85,32.65,36.65,38.1,36.55,36.55,36.55,36.6,29169,1088749950.0
2026-07-06T17:48:30,1608,華榮,TSE,DayTrade.Yes,06,34.8,38.25,31.35,35.4,36.55,35.4,35.4,35.4,35.45,7487,269205450.0
2026-07-06T17:48:30,1609,大亞,TSE,DayTrade.Yes,06,39.8,43.75,35.85,42.35,43.75,42.3,43.75,43.75,0.0,27072,1180910400.0
2026-07-06T17:48:30,1611,中電,TSE,DayTrade.Yes,06,13.8,15.15,12.45,13.8,14.2,13.8,13.85,13.85,13.9,1934,27037600.0
2026-07-06T17:48:30,1612,宏泰,TSE,DayTrade.Yes,06,35.1,38.6,31.6,35.2,35.6,34.9,35.1,35.1,35.15,1020,36036050.0
2026-07-06T17:48:30,1614,三洋電,TSE,DayTrade.Yes,06,32.25,35.45,29.05,32.4,32.4,32.0,32.0,32.0,32.2,22,706150.0
2026-07-06T17:48:30,1615,大山,TSE,DayTrade.Yes,06,45.2,49.7,40.7,45.2,45.65,45.2,45.55,45.4,45.55,116,5266350.0
2026-07-06T17:48:30,1616,億泰,TSE,DayTrade.OnlyBuy,06,23.4,25.7,21.1,23.45,24.1,23.4,23.65,23.55,23.65,1278,30397250.0
2026-07-06T17:48:30,1617,榮星,TSE,DayTrade.No,06,24.5,26.95,22.05,26.95,26.95,25.8,26.7,26.6,26.7,3301,87637200.0
2026-07-06T17:48:30,1618,合機,TSE,DayTrade.Yes,06,41.7,45.85,37.55,42.3,43.15,42.15,42.2,42.2,42.25,1300,55470150.0
2026-07-06T17:48:30,1623,大東電,TSE,DayTrade.Yes,06,214.0,235.0,193.0,219.0,235.0,218.0,235.0,235.0,0.0,1833,423374500.0
2026-07-06T17:48:30,1626,艾美特-KY,TSE,DayTrade.Yes,06,11.2,12.3,10.1,11.65,11.95,11.25,11.35,11.35,11.4,258,2977050.0
2026-07-06T17:48:30,1702,南僑,TSE,DayTrade.Yes,02,32.55,35.8,29.3,33.45,34.25,33.4,33.85,33.8,33.85,1157,39064000.0
2026-07-06T17:48:30,1707,葡萄王,TSE,DayTrade.Yes,22,92.9,102.0,83.7,93.0,94.1,92.8,93.2,93.1,93.3,538,50173500.0
2026-07-06T17:48:30,1708,東鹼,TSE,DayTrade.Yes,21,60.7,66.7,54.7,64.2,64.2,60.4,61.7,61.7,61.8,15262,946672800.0
2026-07-06T17:48:30,1709,和益,TSE,DayTrade.Yes,21,23.7,26.05,21.35,24.45,25.45,24.1,24.85,24.8,24.85,5953,147175600.0
2026-07-06T17:48:30,1710,東聯,TSE,DayTrade.Yes,21,18.85,20.7,17.0,19.75,20.15,18.6,18.65,18.6,18.65,24033,462268750.0
2026-07-06T17:48:30,1711,永光,TSE,DayTrade.Yes,21,45.7,50.2,41.15,46.3,49.75,46.25,47.35,47.35,47.4,18681,899980550.0
2026-07-06T17:48:30,1712,興農,TSE,DayTrade.Yes,21,40.15,44.15,36.15,40.15,40.3,39.9,39.9,39.9,39.95,577,23116450.0
2026-07-06T17:48:30,1713,國化,TSE,DayTrade.Yes,21,49.65,54.6,44.7,49.65,49.9,49.15,49.5,49.4,49.5,189,9372050.0
2026-07-06T17:48:30,1714,和桐,TSE,DayTrade.Yes,21,22.75,25.0,20.5,25.0,25.0,20.55,20.9,20.85,20.95,140894,3204138400.0
2026-07-06T17:48:30,1717,長興,TSE,DayTrade.Yes,21,81.6,89.7,73.5,82.4,88.6,80.7,85.4,85.4,85.5,102492,8745238200.0
2026-07-06T17:48:30,1718,中纖,TSE,DayTrade.Yes,21,14.95,16.4,13.5,15.8,16.2,15.1,15.2,15.15,15.2,317132,4956605400.0
2026-07-06T17:48:30,1720,生達,TSE,DayTrade.Yes,22,63.9,70.2,57.6,63.9,64.3,63.6,63.9,63.9,64.0,151,9667100.0
2026-07-06T17:48:30,1721,三晃,TSE,DayTrade.No,21,26.45,29.05,23.85,27.3,29.05,26.5,29.05,29.05,0.0,11150,319875750.0
2026-07-06T17:48:30,1722,台肥,TSE,DayTrade.Yes,21,48.75,53.6,43.9,49.0,49.55,48.8,48.95,48.9,48.95,3235,159259400.0
2026-07-06T17:48:30,1723,中碳,TSE,DayTrade.OnlyBuy,21,84.5,92.9,76.1,84.5,85.7,84.1,85.1,85.1,85.2,448,38026000.0
2026-07-06T17:48:30,1725,元禎,TSE,DayTrade.Yes,21,35.1,38.6,31.6,35.65,36.6,35.1,36.0,36.0,36.25,362,13037250.0
2026-07-06T17:48:30,1726,永記,TSE,DayTrade.Yes,21,78.4,86.2,70.6,78.2,78.5,78.2,78.3,78.3,78.5,31,2428700.0
2026-07-06T17:48:30,1727,中華化,TSE,DayTrade.Yes,21,92.7,101.5,83.5,93.5,101.5,92.2,101.5,101.5,0.0,9803,975281200.0
